Date,Time,SKU,AuctionCode,Title,PDP Price,Missed Price,Parity,Overcharged,OnAir Img,Missed Img,ProductUrl,Is404,Buy,Login,In Missed,Delay(min),Source
2026-08-06,15:27:26,8565932,0019809609,"QED London Long Sleeve Blouse (Size M-L, 14 to 16) - Stone",14.99,17.99,MISMATCH,Y,Y,Y,/products/qed-london-long-sleeve-blouse-size-s-m-8-to-12-black-8565843,N,Y,N,Y,9,gha
2026-08-06,15:24:25,8565930,0019809608,"QED London Long Sleeve Blouse (Size M-L, 14 to 16) - Stone",14.99,17.99,MISMATCH,Y,Y,Y,/products/qed-london-long-sleeve-blouse-size-s-m-8-to-12-black-8565843,N,Y,N,Y,10,gha
2026-08-06,15:21:29,8565843,0019809607,"QED London Long Sleeve Blouse (Size M-L, 14 to 16) - Stone",14.99,17.99,MISMATCH,Y,Y,Y,/products/qed-london-long-sleeve-blouse-size-s-m-8-to-12-black-8565843,N,Y,N,Y,10,gha
2026-08-06,15:05:32,8706915,0019809495,"Love Italian Style Polka Dot Crinkled Trousers (One Size, 10-22) - White",19.99,19.99,MATCH,,N,N,/products/love-italian-style-polka-dot-crinkled-trousers-one-size-10-22-white-8706915,N,Y,N,Y,9,gha
2026-08-06,15:14:32,8706917,0019810198,"Love Italian Style Polka Dot Crinkled Trousers (One Size, 10-22) - Blue",,19.99,,,N,N,/products/love-italian-style-polka-dot-crinkled-trousers-one-size-10-22-white-8706915,N,N,N,Y,,gha
2026-08-06,15:14:32,8706918,0019810199,"Love Italian Style Polka Dot Crinkled Trousers (One Size, 10-22) - Green",,19.99,,,N,N,/products/love-italian-style-polka-dot-crinkled-trousers-one-size-10-22-white-8706915,N,N,N,Y,,gha
2026-08-06,15:14:32,8706989,0019810200,"Love Italian Style Polka Dot Crinkled Trousers (One Size, 10-22) - Yellow",,19.99,,,N,N,/products/love-italian-style-polka-dot-crinkled-trousers-one-size-10-22-white-8706915,N,N,N,Y,,gha
2026-08-06,15:14:32,8706990,0019810201,"Love Italian Style Polka Dot Crinkled Trousers (One Size, 10-22) - Chocolate",,19.99,,,N,N,/products/love-italian-style-polka-dot-crinkled-trousers-one-size-10-22-white-8706915,N,N,N,Y,,gha
2026-08-06,15:12:33,8555073,0019810398,La Marey Womens 2-Piece Multicolour Floral Umbrella Dress with Scarf (One Size Curve) - White,14.99,14.99,MATCH,,Y,Y,/products/la-marey-patterned-dress-size-one-size-blue-8555073,N,Y,N,Y,10,gha
2026-08-06,14:04:23,8672244,0019809004,GRA Certified Moissanite Earring with Push Back in Yellow Gold Plated Sterling Silver 1.60 Ct.,29.99,29.99,MATCH,,N,N,/products/moissanite-earring-sterling-silver-0-800-ct-8672243,N,Y,N,Y,9,gha
2026-08-06,14:04:23,8531818,0019808977,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531824,0019808978,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531825,0019808979,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531826,0019808980,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531827,0019808981,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531828,0019808982,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,14:04:23,8531817,0019808976,D'Joy - GRA Certified ( D-VVS1 ) Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 3.52 Ct.,,99.99,,,N,Y,/products/djoy-gra-certified-moissanite-vs-d-e-trilogy-ring-in-rhodium-overlay-sterling-silver-3-52-ct,N,N,N,Y,,gha
2026-08-06,13:48:22,8634801,0019808983,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,139.99,139.99,MATCH,,Y,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,Y,N,Y,10,gha
2026-08-06,13:58:29,8634802,0019808984,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634803,0019808985,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634824,0019808986,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634825,0019808987,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634826,0019808988,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634827,0019808989,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634828,0019808990,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:58:29,8634829,0019808991,D'Joy - Paraiba Moissanite Trilogy Ring in Rhodium Overlay Sterling Silver 5.10 Ct.,,139.99,,,N,Y,/products/djoy-paraiba-moissanite-trilogy-ring-in-rhodium-overlay-sterling-silver-5-10-ct-m8634801,N,N,N,Y,,gha
2026-08-06,13:43:20,8611335,0019808360,24K Yellow Gold Type A Natural Jadeite Jade Adjustable Dragon Necklace (Size - 28) 145.00 Ct.,129.99,129.99,MATCH,,Y,Y,/products/24k-yellow-gold-standard-a-natural-jade-beads-necklace-gold-wt-0-1-gms-145-000-ct-8611335,N,Y,N,Y,11,gha
2026-08-06,13:28:24,8548677,0019809593,Celestial Zodiac Collection - Sagittarius 24k Gold Coin Collectibles,24.99,24.99,MATCH,,Y,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,Y,N,Y,10,gha
2026-08-06,13:38:23,8548681,0019809597,Celestial Zodiac Collection - Aquarius 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:38:23,8548679,0019809595,Celestial Zodiac Collection - Sagittarius 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:34:32,8548667,0019809588,Celestial Zodiac Collection - Taurus 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:34:32,8548668,0019809589,Celestial Zodiac Collection - Gemini 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:34:32,8548675,0019809591,Celestial Zodiac Collection - Lion 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:34:32,8548676,0019809592,Celestial Zodiac Collection - Virgo 24k Gold Coin Collectibles,,24.99,,,N,Y,/products/24k-yellow-gold-mg-standard-accessories-gold-wt-10-gms-2568548681,N,N,N,Y,,gha
2026-08-06,13:30:52,8355890,0019808356,ULTIMATE GOLD RING - 24K Yellow Gold (99.99% Purity) Flower Ring,699.99,649.99,MISMATCH,,Y,N,/products/designer-inspired-24k-yellow-gold-99-99-purity-flower-ring?variant=53103263842570,N,Y,N,Y,2,gha
2026-08-06,13:19:18,8629402,0019809605,24K Yellow Gold Majestic Peacock Design Ornaments,99.99,99.99,MATCH,,Y,Y,/products/24k-yellow-gold-majestic-peacock-design-painting-8629402,N,Y,N,Y,9,gha
2026-08-06,11:21:19,221329811,0019809578,Fragrance Works Fresh Floral EDP 100 ML - 10ML,29.98,29.98,MATCH,,N,N,/products/fragrance-works-fresh-floral-edp-100-ml-10ml-221329811,N,Y,N,Y,10,gha
2026-08-06,11:30:50,221329813,0019809581,Fragrance Works Ombre Oud EDP 100 ML + 10ML,,29.98,,,N,N,/products/fragrance-works-fresh-floral-edp-100-ml-10ml-221329811,N,N,N,Y,,gha
2026-08-06,11:30:50,221329815,0019809584,Fragrance Works Sandalwood EDP 100 ML + 10ML,,29.98,,,N,N,/products/fragrance-works-fresh-floral-edp-100-ml-10ml-221329811,N,N,N,Y,,gha
2026-08-06,11:18:30,221329810,0019809548,Fragrance Works Berry Blooms EDP 100 ML - 10ML,29.98,29.98,MATCH,,N,N,/products/fragrance-works-berry-blooms-edp-100-ml-10ml-221329810,N,Y,N,Y,10,gha
2026-08-06,11:28:28,221329812,0019809551,Fragrance Works Golden Gardenia EDP 100 ML + 10ML,,29.98,,,N,N,/products/fragrance-works-berry-blooms-edp-100-ml-10ml-221329810,N,N,N,Y,,gha
2026-08-06,11:28:28,221329814,0019809554,Fragrance Works Pretty Patchouli EDP 100 ML + 10ML,,29.98,,,N,N,/products/fragrance-works-berry-blooms-edp-100-ml-10ml-221329810,N,N,N,Y,,gha
2026-08-06,11:15:37,7948825,0019809370,NUSUK Arabian Oud Home Fragrance Collection - Asrar - 300ML,,4.99,,,N,Y,/products/nusuk-fleurie-emerald-air-freshener-spray-300ml-8718097,N,N,N,Y,,gha
2026-08-06,10:54:21,8447199,0019808265,LA MAREY Designer Sling Handbag with Elegant Silver-Tone Chain Strap - Light Blue,,9.99,,,N,Y,/products/la-marey-crossbody-bag-1648446810,N,N,N,Y,,gha
2026-08-06,10:54:21,8446810,0019808262,LA MAREY Designer Sling Handbag with Elegant Silver-Tone Chain Strap - Denim Blue,,9.99,,,N,Y,/products/la-marey-crossbody-bag-1648446810,N,N,N,Y,,gha
2026-08-06,10:54:21,8446812,0019808263,LA MAREY Designer Sling Handbag with Elegant Silver-Tone Chain Strap - Black,,9.99,,,N,Y,/products/la-marey-crossbody-bag-1648446810,N,N,N,Y,,gha
2026-08-06,10:54:21,8446813,0019808264,LA MAREY Designer Sling Handbag with Elegant Silver-Tone Chain Strap - Brown,,9.99,,,N,Y,/products/la-marey-crossbody-bag-1648446810,N,N,N,Y,,gha
2026-08-06,10:16:25,7692601,0019808185,Laurelle Devine Scents- Premium Scented Candles - Vanilla (210g),3.99,3.99,MATCH,,Y,Y,/products/laurelle-devine-scents-premium-scented-candles-vanilla-210g,N,Y,N,Y,19,gha
2026-08-06,10:27:27,8714666,0019808190,"Smart AA, AAA & V9 Battery Charger",9.99,9.99,MATCH,,Y,N,,N,Y,N,Y,1,gha
2026-08-06,10:08:22,8480119,0019808378,La Marey Embroidered Large Scarf (One Size) - Brown,9.99,9.99,MATCH,,Y,Y,/products/la-marey-embroidered-large-scarf-one-size-brown-1668480063,N,Y,N,Y,,gha
2026-08-06,09:49:19,8611993,0019808383,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size S-M, 8-12) - Black",19.99,19.99,MATCH,,Y,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,Y,N,Y,9,gha
2026-08-06,09:58:22,8611995,0019808469,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size L-XL, 18-22) - Black",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8611994,0019808468,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size M-L, 14-16) - Black",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8611998,0019808498,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size L-XL, 18-22) - Navy",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8611997,0019808500,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size M-L, 14-16) - Navy",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8611996,0019808499,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size S-M, 8-12) - Navy",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8612006,0019808470,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size M-L, 14-16) - Lemon",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8612005,0019808471,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size S-M, 8-12) - Lemon",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:58:22,8612007,0019808472,"Pure And Natural Relaxed Fit Trousers With 27Inch Inside Leg (Size L-XL, 18-22) - Lemon",,19.99,,,N,Y,/products/pure-and-natural-relaxed-fit-trousers-with-27-inche-tailored-inside-leg-size-s-m-10-to-12-black-8611993,N,N,N,Y,,gha
2026-08-06,09:53:19,8095875,0019809355,Emreco Smart Wrap Mid-Length Coat (Size 12) - Caramel,,34.99,,,N,Y,/products/emreco-smart-wrap-mid-length-coat,N,N,N,Y,,gha
2026-08-06,09:53:19,8095877,0019809357,Emreco Smart Wrap Mid-Length Coat (Size 14) - Caramel,,34.99,,,N,Y,/products/emreco-smart-wrap-mid-length-coat,N,N,N,Y,,gha
2026-08-06,09:53:19,8095878,0019809358,Emreco Smart Wrap Mid-Length Coat (Size 16) - Caramel,,34.99,,,N,Y,/products/emreco-smart-wrap-mid-length-coat,N,N,N,Y,,gha
2026-08-06,09:53:19,8095879,0019809359,Emreco Smart Wrap Mid-Length Coat (Size 18) - Caramel,,34.99,,,N,Y,/products/emreco-smart-wrap-mid-length-coat,N,N,N,Y,,gha
2026-08-06,09:53:19,8095880,0019809362,Emreco Smart Wrap Mid-Length Coat (Size 20) - Caramel,,34.99,,,N,Y,/products/emreco-smart-wrap-mid-length-coat,N,N,N,Y,,gha
2026-08-06,09:52:23,8516651,0019806711,La Marey Printed V-Neck Kaftan (One Size) - Blue,19.99,19.99,MATCH,,Y,N,,N,Y,N,Y,1,gha
2026-08-06,09:42:27,8578775,0019806683,"La Marey Round-neck Blouse (Size - M, 12-14) - Blue",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:42:27,8578776,0019806684,"La Marey Round-neck Blouse (Size - L, 16-18) - Blue",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:42:27,8578777,0019806685,"La Marey Round-neck Blouse (Size - XL, 20-22) - Blue",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:42:27,8578789,0019806686,"La Marey Round-neck Blouse (Size - M, 12-14) - Olive Green",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:42:27,8578790,0019806688,"La Marey Round-neck Blouse (Size - L, 16-18) - Olive Green",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:42:27,8578791,0019806689,"La Marey Round-neck Blouse (Size - XL, 20-22) - Olive Green",,19.99,,,N,Y,/products/la-marey-patterned-blouse-size-small-navy-blue-8578588,N,N,N,Y,,gha
2026-08-06,09:29:18,8287288,0019806788,Pure And Natural Classic Cape With Belt,24.99,24.99,MATCH,,Y,Y,/products/pure-and-natural-classic-cape-with-belt-2908287288,N,Y,N,Y,10,gha
2026-08-06,09:39:18,8287287,0019806789,Pure And Natural Classic Cape With Belt (One Size) - Rich Chocolate,,24.99,,,N,Y,/products/pure-and-natural-classic-cape-with-belt-2908287288,N,N,N,Y,,gha
2026-08-06,09:37:17,8220680,0019808379,LA MAREY Signature Faux Fur Batwing Poncho (120x70 cm) - Brown,,24.99,,,N,Y,/products/la-marey-signature-faux-fur-batwing-poncho-120x70-cm,N,N,N,Y,,gha
2026-08-06,09:37:17,8220679,0019808380,LA MAREY Signature Faux Fur Batwing Poncho (120x70 cm) - Black,,24.99,,,N,Y,/products/la-marey-signature-faux-fur-batwing-poncho-120x70-cm,N,N,N,Y,,gha
2026-08-06,09:36:24,8584192,0019806702,"la Marey Soft Ribbed light Weight Cardigan (Size L, 16-18) - Beige",19.99,19.99,MATCH,,Y,N,,N,Y,N,Y,1,gha
2026-08-06,09:33:21,8578588,0019806682,"La Marey Round-neck Blouse (Size - S, 8-10) - Blue",19.99,19.99,MATCH,,Y,N,,N,Y,N,Y,,gha
2026-08-06,09:24:24,8555119,0019809517,"La Marey Summer Escape Umbrella Dress with Scarf (One Size, 8-18) - CORAL",,14.99,,,N,Y,/products/la-marey-patterned-dress-size-one-size-blue-8555073,N,N,N,Y,,gha
2026-08-06,09:01:55,8364908,0019806971,Close Out Collection Snowflakes Super Soft Cardigan,14.99,14.99,MATCH,,Y,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,Y,N,Y,9,gha
2026-08-06,09:10:38,8364907,0019806972,Close Out Collection Snowflakes Super Soft Cardigan (Size M) - Red,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,09:10:38,8364906,0019806973,Close Out Collection Snowflakes Super Soft Cardigan (Size L) - Red,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,09:10:38,8364909,0019806974,Close Out Collection Snowflakes Super Soft Cardigan (Size XL) - Red,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,09:10:38,8364912,0019806975,Close Out Collection Snowflakes Super Soft Cardigan (Size M) - Navy,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,09:10:38,8364913,0019806976,Close Out Collection Snowflakes Super Soft Cardigan (Size S) - Navy,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,09:10:38,8364911,0019806977,Close Out Collection Snowflakes Super Soft Cardigan (Size L) - Navy,,14.99,,,N,Y,/products/close-out-collection-snowflakes-super-soft-cardigan,N,N,N,Y,,gha
2026-08-06,08:50:39,8516645,0019809507,Genuine Leather Flap Over Crossbody Bag with 2 Interchangeable Straps - Orange,34.99,34.99,MATCH,,Y,Y,/products/genuine-leather-flap-over-crossbody-bag-with-2-interchangeable-straps-grey-8516643,N,Y,N,Y,9,gha
2026-08-06,08:59:21,8516649,0019809511,Genuine Leather Flap Over Crossbody Bag with 3 Interchangeable Straps - Yellow,,34.99,,,N,Y,/products/genuine-leather-flap-over-crossbody-bag-with-2-interchangeable-straps-grey-8516643,N,N,N,Y,,gha
2026-08-06,08:29:19,8612028,0019809492,Ravel Womens Roxby Leather Macrame Detailing T-Bar Flat Sandal (Size 5) - Gold,21.99,21.99,MATCH,,Y,Y,/products/ravel-womens-roxby-leather-macrame-detailing-t-bar-flat-sandal-size-5-gold-8612028,N,Y,N,Y,10,gha
2026-08-06,08:39:20,8612029,0019809493,Ravel Womens Roxby Leather Macrame Detailing T-Bar Flat Sandal (Size 6) - Gold,,21.99,,,N,Y,/products/ravel-womens-roxby-leather-macrame-detailing-t-bar-flat-sandal-size-5-gold-8612028,N,N,N,Y,,gha
2026-08-06,08:39:20,8612030,0019809494,Ravel Womens Roxby Macrame Detailing T-Bar Flat Sandal (Size 7) - Gold,,21.99,,,N,Y,/products/ravel-womens-roxby-leather-macrame-detailing-t-bar-flat-sandal-size-5-gold-8612028,N,N,N,Y,,gha
2026-08-06,08:38:29,8689808,0019808711,Womens Daphne Knitted Mesh Slip-On Casual Loafers (Size 7) - Beige,19.99,19.99,MATCH,,Y,N,/products/tjc-special-ladies-sandal-size-3-pink-8689808,N,Y,N,Y,9,gha
2026-08-06,08:23:19,8689719,0019808087,Ravel Womens Ryal Strappy Leather Espadrille Flatform Sandals (Size 3) - Beige,21.99,21.99,MATCH,,N,N,/products/ravel-womens-ryal-strappy-leather-espadrille-flatform-sandals-size-3-beige-8689719,N,Y,N,Y,13,gha
2026-08-06,08:36:23,8689723,0019808090,Ravel Womens Ryal Strappy Leather Espadrille Flatform Sandals (Size 7) - Beige,,21.99,,,N,N,/products/ravel-womens-ryal-strappy-leather-espadrille-flatform-sandals-size-3-beige-8689719,N,N,N,Y,,gha
2026-08-06,08:36:23,8689724,0019808091,Ravel Womens Ryal Strappy Leather Espadrille Flatform Sandals (Size 8) - Beige,,21.99,,,N,N,/products/ravel-womens-ryal-strappy-leather-espadrille-flatform-sandals-size-3-beige-8689719,N,N,N,Y,,gha
2026-08-06,08:36:23,8689721,0019808088,Ravel Womens Ryal Strappy Leather Espadrille Flatform Sandals (Size 5) - Beige,,21.99,,,N,N,/products/ravel-womens-ryal-strappy-leather-espadrille-flatform-sandals-size-3-beige-8689719,N,N,N,Y,,gha
2026-08-06,08:36:23,8689722,0019808089,Ravel Womens Ryal Strappy Leather Espadrille Flatform Sandals (Size 6) - Beige,,21.99,,,N,N,/products/ravel-womens-ryal-strappy-leather-espadrille-flatform-sandals-size-3-beige-8689719,N,N,N,Y,,gha
2026-08-06,08:35:30,8689844,0019809341,Womens Effie Petal Laser Cut-Out Stitch Detail Slip On Moccasins Loafers (Size 8) - Navy,19.99,19.99,MATCH,,Y,N,/products/tjc-special-ladies-shoe-size-3-black-8689832,N,Y,N,Y,10,gha
2026-08-06,08:26:26,8689652,0019808081,Ravel Womens Cattal Toe Post Flat Sandals (Size 3) - Tan,21.99,21.99,MATCH,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,Y,N,Y,9,gha
2026-08-06,08:35:30,8689701,0019808085,Ravel Womens Cattal Toe Post Flat Sandals (Size 7) - Tan,,21.99,,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,N,N,Y,,gha
2026-08-06,08:35:30,8689702,0019808086,Ravel Womens Cattal Toe Post Flat Sandals (Size 8) - Tan,,21.99,,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,N,N,Y,,gha
2026-08-06,08:35:30,8689653,0019808082,Ravel Womens Cattal Toe Post Flat Sandals (Size 4) - Tan,,21.99,,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,N,N,Y,,gha
2026-08-06,08:35:30,8689699,0019808083,Ravel Womens Cattal Toe Post Flat Sandals (Size 5) - Tan,,21.99,,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,N,N,Y,,gha
2026-08-06,08:35:30,8689700,0019808084,Ravel Womens Cattal Toe Post Flat Sandals (Size 6) - Tan,,21.99,,,N,N,/products/ravel-womens-cattal-toe-post-flat-sandals-size-3-tan-8689652,N,N,N,Y,,gha
2026-08-06,08:20:38,8612033,0019809380,Ravel Suede Salton Mule Sandals (Size - 5) - Black,21.99,21.99,MATCH,,Y,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,Y,N,Y,10,gha
2026-08-06,08:30:51,8612034,0019809381,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 5) - Black,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
2026-08-06,08:30:51,8612035,0019809382,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 6) - Black,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
2026-08-06,08:30:51,8612036,0019809383,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 7) - Black,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
2026-08-06,08:30:51,8612037,0019809384,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 8) - Black,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
2026-08-06,08:30:51,8612046,0019809385,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 5) - Blue,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
2026-08-06,08:30:51,8612047,0019809396,Ravel Womens Salton Suede Mule Sandals With Oversized Buckle (Size 6) - Blue,,21.99,,,N,Y,/products/ravel-suede-salton-mule-sandals-size-3-blue-2768612032,N,N,N,Y,,gha
